symbol,name,price
AAT0000A3RYF7.VI,RBI OETrackX10 s Silver,0.00
AAT0000A3RYG5.VI,RBI OETrackX9 s Silver,0.00
AAT0000A3RYH3.VI,RBI OETrackX8 s Silver,0.03
AAT0000A3RYJ9.VI,RBI OETrackX7 s Silver,0.27
AAT0000A3RYK7.VI,RBI OETrackX6 s Silver,1.00
AAT0000A3RYL5.VI,RBI OETrackX5 s Silver,1.59
AAT0000A3S0Y1.VI,RBI Bonus.Z./Porr 26-27,37.53
AAT0000A3S1A9.VI,RBI OE TL.Z./Porr,1.43
AAT0000A3S1B7.VI,RBI OE TL.Z./Porr,1.14
AAT0000A3S1D3.VI,RBI OETrackX2 l Porr,12.82
AAT0000A3S1E1.VI,RBI OETrackX3 l Porr,14.42
AAT0000A3S1F8.VI,RBI OETrackX4 l Porr,16.15
AAT0000A3S2Q3.VI,RBI OE TL.Z./BrentCrudeOil,1.02
AAT0000A3S2U5.VI,RBI OE TS.Z./Gold,7.78
AAT0000A3S2V3.VI,RBI OE TS.Z./Gold,11.40
AAT0000A3S2W1.VI,RBI OE TS.Z./BrentCrudeOil,0.41
AAT0000A3S2X9.VI,RBI OE TS.Z./Silver,4.44
AAT0000A3S2Y7.VI,RBI OE TS.Z./Silver,4.69
AAT0000A3S2Z4.VI,RBI OE TS.Z./Silver,4.94
AAT0000A3S305.VI,RBI OE TS.Z./Silver,5.45
AAT0000A3S313.VI,RBI OETrackX8 l Gold,2.62
AAT0000A3S321.VI,RBI OETrackX9 l Gold,2.24
AAT0000A3S339.VI,RBI OETrackX10 l Gold,2.02
AAT0000A3S347.VI,RBI OETrackX3 l Silver,0.77
AAT0000A3S354.VI,RBI OETrackX4 l Silver,0.60
AAT0000A3S362.VI,RBI OETrackX5 l Silver,0.06
AAT0000A3S370.VI,RBI OETrackX9 l Silver,0.00
AAT0000A3S388.VI,RBI OETrackX10 l Silver,0.00
AAT0000A3S396.VI,RBI OETrackX10 s Gold,7.26
AAT0000A3S3A5.VI,RBI OETrackX9 s Gold,8.11
AAT0000A3S3B3.VI,RBI OETrackX8 s Gold,8.84
AAT0000A3S3C1.VI,RBI OETrackX3 s Gold,10.73
AAT0000A3S3D9.VI,RBI OETrackX8 s BrentCrudeOil,10.62
AAT0000A3S3E7.VI,RBI OETrackX10 s Silver,0.45
AAT0000A3S3F4.VI,RBI OETrackX9 s Silver,0.67
AAT0000A3S3G2.VI,RBI OETrackX8 s Silver,0.86
AAT0000A3S3H0.VI,RBI OETrackX7 s Silver,3.26
AAT0000A3S3J6.VI,RBI OETrackX6 s Silver,8.77
AAT0000A3S3K4.VI,RBI OETrackX5 s Silver,9.63
AAT0000A3S3L2.VI,RBI OETrackX4 s Silver,17.92
AAT0000A3S3M0.VI,RBI OETrackX3 s Silver,17.24
AAT0000A3S529.VI,--,0.77
AAT0000A3S537.VI,--,0.82
AAT0000A3S545.VI,EGB OE TL.Z./BEIERSDORF,1.25
AAT0000A3S552.VI,EGB OE TL.Z./BEIERSDORF,1.00
AAT0000A3S560.VI,EGB OE TL.Z./BMW,0.89
AAT0000A3S578.VI,EGB OE TL.Z./BMW,0.64
AAT0000A3S586.VI,--,0.47
AAT0000A3S594.VI,--,0.27
AAT0000A3S5A0.VI,--,0.12
AAT0000A3S5B8.VI,EGB OE TL.Z./ERSTE GROUP,0.74
AAT0000A3S5C6.VI,EGB OE TL.Z./LENZING,0.56
AAT0000A3S5D4.VI,EGB OE TL.Z./MAYR MELNHOF,1.71
AAT0000A3S5E2.VI,EGB OE TL.Z./POST,0.54
AAT0000A3S5F9.VI,EGB OE TL.Z./PALFINGER,0.67
AAT0000A3S5G7.VI,EGB OE TL.Z./PALFINGER,0.47
AAT0000A3S5H5.VI,EGB OE TL.Z./PORR,1.05
AAT0000A3S5J1.VI,EGB OE TL.Z./PORR,0.86
AAT0000A3S5K9.VI,EGB OE TL.Z./PORR,0.66
AAT0000A3S5L7.VI,EGB OE TL.Z./RBI,0.59
AAT0000A3S5M5.VI,EGB OE TL.Z./RBI,0.39
AAT0000A3S5N3.VI,EGB OE TL.Z./RBI,0.24
AAT0000A3S5P8.VI,EGB OE TL.Z./SBO,0.58
AAT0000A3S5Q6.VI,EGB OE TL.Z./STRABAG,1.97
AAT0000A3S5R4.VI,EGB OE TL.Z./STRABAG,1.47
AAT0000A3S5S2.VI,EGB OE TL.Z./TELEKOM AUSTRIA,0.15
AAT0000A3S5T0.VI,EGB OE TL.Z./UNIQA,0.16
AAT0000A3S5U8.VI,--,0.34
AAT0000A3S5V6.VI,EGB OE TL.Z./VOESTALPINE,0.88
AAT0000A3S5W4.VI,EGB OE TL.Z./VOESTALPINE,0.68
AAT0000A3S5X2.VI,EGB OE TL.Z./VOESTALPINE,0.48
AAT0000A3S5Y0.VI,EGB OE TL.Z./WIENERBERGER,0.43
AAT0000A3S5Z7.VI,--,0.05
AAT0000A3S602.VI,EGB OE TS.Z./ANDRITZ,0.65
AAT0000A3S610.VI,EGB OE TS.Z./BAWAG GROUP,5.90
AAT0000A3S628.VI,EGB OE TS.Z./BMW,0.42
AAT0000A3S636.VI,EGB OE TS.Z./ERSTE GROUP,6.27
AAT0000A3S644.VI,EGB OE TS.Z./OMV,2.60
AAT0000A3S651.VI,EGB OE TS.Z./PORR,0.46
AAT0000A3S669.VI,EGB OE TS.Z./RBI,2.88
AAT0000A3S677.VI,EGB OE TS.Z./STRABAG,2.11
AAT0000A3S685.VI,EGB OE TS.Z./STRABAG,1.11
AAT0000A3S693.VI,EGB OE TS.Z./UNIQA,0.44
AAT0000A3S6A8.VI,EGB OE TS.Z./VOESTALPINE,2.46
AAT0000A3S6B6.VI,EGB OE TS.Z./VOESTALPINE,1.96
AAT0000A3S6C4.VI,EGB OE TS.Z./VOESTALPINE,1.46
AAT0000A3S6D2.VI,EGB OE TL.Z./AURUBIS,3.80
AAT0000A3S6E0.VI,EGB OE TL.Z./AURUBIS,2.80
AAT0000A3S6F7.VI,EGB OE TL.Z./AURUBIS,1.80
AAT0000A3S6G5.VI,EGB OE TL.Z./CARL ZEISS,0.93
AAT0000A3S6H3.VI,EGB OE TL.Z./DT BOERSE,1.84
AAT0000A3S6J9.VI,EGB OE TL.Z./DT BOERSE,0.54
AAT0000A3S6K7.VI,EGB OE TL.Z./DT POST,0.40
AAT0000A3S6L5.VI,EGB OE TL.Z./DT TELEKOM,0.74
AAT0000A3S6M3.VI,EGB OE TL.Z./DT TELEKOM,0.64
AAT0000A3S6N1.VI,EGB OE TL.Z./DT TELEKOM,0.54
AAT0000A3S6P6.VI,EGB OE TL.Z./DT TELEKOM,0.44
AAT0000A3S6Q4.VI,EGB OE TL.Z./FIELMANN GROUP,0.58
AAT0000A3S6R2.VI,EGB OE TL.Z./FRAPORT,1.44
AAT0000A3S6S0.VI,EGB OE TL.Z./FRAPORT,0.94
AAT0000A3S6T8.VI,EGB OE TL.Z./FRESENIUS MED,0.57
AAT0000A3S6U6.VI,EGB OE TL.Z./FRESENIUS MED,0.47
AAT0000A3S6V4.VI,EGB OE TL.Z./FRESENIUS MED,0.37
AAT0000A3S6W2.VI,EGB OE TL.Z./GEA GROUP,1.01
AAT0000A3S6X0.VI,--,1.31
AAT0000A3S6Y8.VI,EGB OE TL.Z./HENKEL VZ,1.45
AAT0000A3S6Z5.VI,EGB OE TL.Z./HENKEL VZ,1.20
AAT0000A3S701.VI,EGB OE TL.Z./HENKEL VZ,0.96
AAT0000A3S719.VI,EGB OE TL.Z./HOCHTIEF,4.68
AAT0000A3S727.VI,EGB OE TL.Z./INFINEON,0.32
AAT0000A3S735.VI,EGB OE TL.Z./LANXESS,0.52
AAT0000A3S743.VI,EGB OE TL.Z./LANXESS,0.42
AAT0000A3S750.VI,EGB OE TL.Z./PFEIFFER VACUUM,1.61
AAT0000A3S768.VI,EGB OE TL.Z./PUMA,0.58
AAT0000A3S776.VI,EGB OE TL.Z./PUMA,0.53
AAT0000A3S784.VI,EGB OE TL.Z./PUMA,0.48
AAT0000A3S792.VI,EGB OE TL.Z./PUMA,0.43
AAT0000A3S7A6.VI,EGB OE TL.Z./PUMA,0.38
AAT0000A3S7B4.VI,EGB OE TL.Z./RWE,0.27
AAT0000A3S7C2.VI,EGB OE TS.Z./HEIDELBERG  MAT,5.47
AAT0000A3S7D0.VI,EGB OE TS.Z./HEIDELBERG  MAT,4.47
AAT0000A3S7E8.VI,--,0.17
AAT0000A3S7F5.VI,EGB OE TS.Z./INFINEON,0.27
AAT0000A3S7G3.VI,--,0.79
AAT0000A3S7H1.VI,EGB OE TS.Z./MERCK,0.88
AAT0000A3S7J7.VI,EGB OE TS.Z./PUMA,0.27
AAT0000A3S7K5.VI,EGB OE TS.Z./PUMA,0.37
AAT0000A3S7L3.VI,EGB OE TS.Z./PUMA,0.47
AAT0000A3S7M1.VI,EGB OE TS.Z./PUMA,0.57
AAT0000A3S7N9.VI,EGB OE TS.Z./PUMA,0.67
AAT0000A3S7P4.VI,EGB OE TS.Z./RWE,1.54
AAT0000A3S7Q2.VI,EGB OE TL.Z./ADIDAS,1.27
AAT0000A3S7R0.VI,EGB OE TL.Z./ADIDAS,3.48
AAT0000A3S7S8.VI,--,2.09
AAT0000A3S7T6.VI,EGB OE TL.Z./BASF,0.77
AAT0000A3S7U4.VI,EGB OE TL.Z./BASF,0.52
AAT0000A3S7V2.VI,EGB OE TL.Z./BAYER,0.94
AAT0000A3S7W0.VI,EGB OE TL.Z./BAYER,0.84
AAT0000A3S7X8.VI,EGB OE TL.Z./BAYER,0.74
AAT0000A3S7Y6.VI,EGB OE TL.Z./BAYER,0.64
AAT0000A3S7Z3.VI,EGB OE TL.Z./BAYER,0.54
AAT0000A3S800.VI,EGB OE TL.Z./BRENNTAG,0.97
AAT0000A3S818.VI,EGB OE TL.Z./BRENNTAG,0.72
AAT0000A3S826.VI,EGB OE TL.Z./COMMERZBANK,0.18
AAT0000A3S834.VI,EGB OE TL.Z./HUGO BOSS,0.29
AAT0000A3S842.VI,EGB OE TL.Z./LUFTHANSA,0.11
AAT0000A3S859.VI,EGB OE TL.Z./LUFTHANSA,0.09
AAT0000A3S867.VI,EGB OE TL.Z./LUFTHANSA,0.06
AAT0000A3S875.VI,--,0.06
AAT0000A3S883.VI,EGB OE TL.Z./MERCEDES,0.37
AAT0000A3S891.VI,EGB OE TL.Z./MUENCH RUECK,2.93
AAT0000A3S8A4.VI,EGB OE TL.Z./SAP,1.02
AAT0000A3S8B2.VI,EGB OE TL.Z./SAP,0.52
AAT0000A3S8C0.VI,EGB OE TL.Z./THYSSENKRUPP,0.21
AAT0000A3S8D8.VI,EGB OE TL.Z./THYSSENKRUPP,0.18
AAT0000A3S8E6.VI,EGB OE TL.Z./THYSSENKRUPP,0.16
AAT0000A3S8F3.VI,EGB OE TL.Z./THYSSENKRUPP,0.13
AAT0000A3S8G1.VI,EGB OE TL.Z./THYSSENKRUPP,0.06
AAT0000A3S8H9.VI,EGB OE TL.Z./VW Z,1.03
AAT0000A3S8J5.VI,EGB OE TS.Z./ADIDAS,1.94
AAT0000A3S8K3.VI,EGB OE TS.Z./ADIDAS,1.44
AAT0000A3S8L1.VI,EGB OE TS.Z./ADIDAS,0.95
AAT0000A3S8M9.VI,EGB OE TS.Z./RWE,1.79
AAT0000A3S8N7.VI,EGB OE TS.Z./SAP,2.69
AAT0000A3S8P2.VI,EGB OE TS.Z./SAP,2.19
AAT0000A3S8Q0.VI,EGB OE TS.Z./SAP,1.69
AAT0000A3S8R8.VI,EGB OE TS.Z./SAP,1.19
AAT0000A3S8S6.VI,EGB OE TS.Z./SIEMENS,5.99
AAT0000A3S8T4.VI,EGB OE TS.Z./SIEMENS,1.98
AAT0000A3S8U2.VI,EGB OE TS.Z./THYSSENKRUPP,0.22
AAT0000A3S8V0.VI,EGB OE TS.Z./THYSSENKRUPP,0.27
AAT0000A3S8W8.VI,EGB OE TS.Z./THYSSENKRUPP,0.32
AAT0000A3S8X6.VI,EGB OE TS.Z./THYSSENKRUPP,0.37
AAT0000A3S8Y4.VI,EGB OE TS.Z./THYSSENKRUPP,0.42
AAT0000A3S8Z1.VI,EGB OE TS.Z./VW Z,0.69
AAT0000A3S909.VI,--,0.22
AAT0000A3S917.VI,EGB OE TL.Z./AROUNDTOWN,0.05
AAT0000A3S925.VI,EGB OE TL.Z./AROUNDTOWN,0.04
AAT0000A3S933.VI,EGB OE TL.Z./BEFESA,0.48
AAT0000A3S941.VI,EGB OE TL.Z./PORSCHE  SE VZ,0.72
AAT0000A3S958.VI,EGB OE TL.Z./PORSCHE  SE VZ,0.82
AAT0000A3S966.VI,EGB OE TL.Z./E.ON,0.21
AAT0000A3S974.VI,EGB OE TL.Z./EVONIK,0.40
AAT0000A3S982.VI,EGB OE TL.Z./EVONIK,0.30
AAT0000A3S990.VI,EGB OE TL.Z./K+S,0.21
AAT0000A3S9A2.VI,EGB OE TL.Z./LEG IMMOBILIEN,2.47
AAT0000A3S9B0.VI,EGB OE TL.Z./SIEMENS ENERGY,3.82
AAT0000A3S9C8.VI,EGB OE TL.Z./SIEMENS ENERGY,3.32
AAT0000A3S9D6.VI,EGB OE TL.Z./SIEMENS ENERGY,2.82
AAT0000A3S9E4.VI,EGB OE TL.Z./SIEMENS ENERGY,2.32
AAT0000A3S9F1.VI,EGB OE TL.Z./SIEMENS ENERGY,1.82
AAT0000A3S9G9.VI,EGB OE TL.Z./SIEMENS HEALTH,0.21
AAT0000A3S9H7.VI,EGB OE TL.Z./SIEMENS HEALTH,0.41
AAT0000A3S9J3.VI,EGB OE TL.Z./SIEMENS HEALTH,0.51
AAT0000A3S9K1.VI,EGB OE TL.Z./SIEMENS HEALTH,0.61
AAT0000A3S9L9.VI,EGB OE TL.Z./SYMRISE,0.75
AAT0000A3S9M7.VI,EGB OE TL.Z./WACKER CHEMIE,1.80
AAT0000A3S9N5.VI,EGB OE TL.Z./WACKER CHEMIE,1.30
AAT0000A3S9P0.VI,--,0.15
AAT0000A3S9Q8.VI,EGB OE TL.Z./ZALANDO,0.34
AAT0000A3S9R6.VI,EGB OE TS.Z./PORSCHE  SE VZ,0.64
AAT0000A3S9S4.VI,EGB OE TS.Z./PORSCHE  SE VZ,0.39
AAT0000A3S9T2.VI,EGB OE TS.Z./PORSCHE  SE VZ,0.15
AAT0000A3S9U0.VI,EGB OE TS.Z./E.ON,0.19
AAT0000A3S9V8.VI,EGB OE TS.Z./E.ON,0.29
AAT0000A3S9W6.VI,EGB OE TS.Z./PORSCHE SE VZ,0.37
AAT0000A3S9X4.VI,EGB OE TS.Z./PORSCHE SE VZ,0.27
AAT0000A3S9Y2.VI,EGB OE TS.Z./PORSCHE SE VZ,0.17
AAT0000A3S9Z9.VI,EGB OE TS.Z./SIEMENS ENERGY,1.37
AAT0000A3SA00.VI,EGB OE TS.Z./SIEMENS ENERGY,1.87
AAT0000A3SA18.VI,EGB OE TS.Z./SIEMENS ENERGY,0.88
AAT0000A3SA26.VI,EGB OE TS.Z./SIEMENS ENERGY,0.32
AAT0000A3SA34.VI,--,0.81
AAT0000A3SA42.VI,EGB OE TS.Z./SIEMENS HEALTH,0.26
AAT0000A3SA59.VI,EGB OE TS.Z./SIEMENS HEALTH,0.51
AAT0000A3SA67.VI,EGB OE TS.Z./SIEMENS HEALTH,0.76
AAT0000A3SA75.VI,EGB OE TS.Z./SIEMENS HEALTH,1.01
AAT0000A3SA83.VI,EGB OE TS.Z./SIEMENS HEALTH,1.25
AAT0000A3SA91.VI,--,0.56
AAT0000A3SBU2.VI,EGB Bonus.Z./BAWAG GROUP 26-27,127.38
AAT0000A3SBV0.VI,EGB Bonus.Z./ERSTE GROUP 26-26,101.16
AAT0000A3SBW8.VI,EGB Bonus.Z./ERSTE GROUP 26-27,101.20
AAT0000A3SBX6.VI,EGB Bonus.Z./LENZING 26-26,29.78
AAT0000A3SBY4.VI,EGB Bonus.Z./LENZING 26-26,28.73
AAT0000A3SBZ1.VI,EGB Bonus.Z./LENZING 26-26,28.00
AAT0000A3SC08.VI,EGB Bonus.Z./LENZING 26-27,26.67
AAT0000A3SC16.VI,EGB Bonus.Z./LENZING 26-27,27.16
AAT0000A3SC24.VI,EGB Bonus.Z./LENZING 26-27,27.45
AAT0000A3SC32.VI,EGB Bonus.Z./MAYR MELNHOF26-26,108.30
AAT0000A3SC40.VI,EGB Bonus.Z./MAYR MELNHOF26-27,102.18
AAT0000A3SC57.VI,EGB Bonus.Z./MAYR MELNHOF26-27,102.23
AAT0000A3SC65.VI,EGB Bonus.Z./POST 26-26,38.55
AAT0000A3SC73.VI,EGB Bonus.Z./POST 26-26,39.13
AAT0000A3SC81.VI,EGB Bonus.Z./POST 26-27,37.60
AAT0000A3SC99.VI,EGB Bonus.Z./POST 26-27,36.05
AAT0000A3SCA2.VI,EGB Bonus.Z./OMV 26-26,60.41
AAT0000A3SCB0.VI,EGB Bonus.Z./RBI 26-26,40.77
AAT0000A3SCC8.VI,EGB Bonus.Z./RBI 26-26,39.69
AAT0000A3SCD6.VI,EGB Bonus.Z./RBI 26-26,39.16
AAT0000A3SCE4.VI,EGB Bonus.Z./RBI 26-26,38.70
AAT0000A3SCF1.VI,EGB Bonus.Z./RBI 26-26,38.21
AAT0000A3SCG9.VI,EGB Bonus.Z./RBI 26-26,38.11
AAT0000A3SCH7.VI,EGB Bonus.Z./RBI 26-27,37.28
AAT0000A3SCJ3.VI,EGB Bonus.Z./RBI 26-27,37.42
AAT0000A3SCK1.VI,EGB Bonus.Z./STRABAG 26-26,101.30
AAT0000A3SCL9.VI,EGB Bonus.Z./STRABAG 26-26,94.60
AAT0000A3SCM7.VI,EGB Bonus.Z./STRABAG 26-26,91.68
AAT0000A3SCN5.VI,EGB Bonus.Z./STRABAG 26-27,87.91
AAT0000A3SCP0.VI,EGB Bonus.Z./STRABAG 26-27,88.85
AAT0000A3SCQ8.VI,EGB Bonus.Z./TELEKOM AUST26-26,11.37
AAT0000A3SCR6.VI,EGB Bonus.Z./TELEKOM AUST26-26,10.45
AAT0000A3SCS4.VI,EGB Bonus.Z./TELEKOM AUST26-26,10.23
AAT0000A3SCT2.VI,EGB Bonus.Z./TELEKOM AUST26-27,10.08
AAT0000A3SCU0.VI,EGB Bonus.Z./TELEKOM AUST26-27,10.00
AAT0000A3SCV8.VI,EGB Bonus.Z./VOESTALPINE 26-27,44.80
AAT0000A3SCW6.VI,EGB Bonus.Z./VOESTALPINE 26-27,44.95
AAT0000A3SCX4.VI,EGB Bonus.Z./VOESTALPINE 26-26,45.98
AAT0000A3SCY2.VI,EGB Bonus.Z./VOESTALPINE 26-26,46.93
AAT0000A3SCZ9.VI,EGB Bonus.Z./VOESTALPINE 26-26,49.44
AAT0000A3SD07.VI,EGB Bonus.Z./ZUMTOBEL 26-27,4.26
AAT0000A3SD15.VI,EGB Bonus.Z./ZUMTOBEL 26-27,4.21
AAT0000A3SD23.VI,EGB Bonus.Z./ZUMTOBEL 26-26,4.40
AAT0000A3SD31.VI,EGB Bonus.Z./ZUMTOBEL 26-26,4.58
AAT0000A3SD49.VI,EGB Bonus.Z./ZUMTOBEL 26-26,4.75
AAT0000A3SD56.VI,EGB Bonus.Z./ANDRITZ 26-27,72.51
AAT0000A3SD64.VI,EGB Bonus.Z./AT&S 26-26,46.65
AAT0000A3SD72.VI,EGB Bonus.Z./AT&S 26-26,47.52
AAT0000A3SD80.VI,EGB Bonus.Z./AT&S 26-26,48.00
AAT0000A3SD98.VI,EGB Bonus.Z./AT&S 26-26,47.76
AAT0000A3SDA0.VI,EGB Bonus.Z./AT&S 26-26,43.32
AAT0000A3SDB8.VI,EGB Bonus.Z./AT&S 26-26,44.38
AAT0000A3SDC6.VI,EGB Bonus.Z./AT&S 26-26,45.19
AAT0000A3SDD4.VI,EGB Bonus.Z./AT&S 26-26,45.48
AAT0000A3SDE2.VI,EGB Bonus.Z./AT&S 26-26,41.70
AAT0000A3SDF9.VI,EGB Bonus.Z./AT&S 26-26,42.90
AAT0000A3SDG7.VI,EGB Bonus.Z./AT&S 26-26,43.83
AAT0000A3SDH5.VI,EGB Bonus.Z./AT&S 26-26,44.41
AAT0000A3SDJ1.VI,EGB Bonus.Z./AT&S 26-27,37.93
AAT0000A3SDK9.VI,EGB Bonus.Z./AT&S 26-27,39.22
AAT0000A3SDL7.VI,EGB Bonus.Z./AT&S 26-27,40.44
AAT0000A3SDM5.VI,EGB Bonus.Z./AT&S 26-27,41.56
AAT0000A3SDN3.VI,EGB Bonus.Z./AT&S 26-27,42.44
AAT0000A3SDP8.VI,EGB Bonus.Z./CA IMMO 26-27,25.29
AAT0000A3SDQ6.VI,EGB Bonus.Z./OMV 26-26,55.40
AAT0000A3SDR4.VI,EGB Bonus.Z./OMV 26-27,53.99
AAT0000A3SDS2.VI,EGB Bonus.Z./PALFINGER 26-26,41.55
AAT0000A3SDT0.VI,EGB Bonus.Z./PALFINGER 26-26,40.28
AAT0000A3SDU8.VI,EGB Bonus.Z./PALFINGER 26-27,39.38
AAT0000A3SDV6.VI,EGB Bonus.Z./PALFINGER 26-27,39.24
AAT0000A3SDW4.VI,EGB Bonus.Z./PORR 26-26,44.21
AAT0000A3SDX2.VI,EGB Bonus.Z./PORR 26-26,41.85
AAT0000A3SDY0.VI,EGB Bonus.Z./PORR 26-26,40.64
AAT0000A3SDZ7.VI,EGB Bonus.Z./PORR 26-26,40.08
AAT0000A3SE06.VI,EGB Bonus.Z./PORR 26-27,38.77
AAT0000A3SE14.VI,EGB Bonus.Z./PORR 26-27,39.00
AAT0000A3SE22.VI,EGB Bonus.Z./UNIQA 26-27,16.14
AAT0000A3SE30.VI,EGB Bonus.Z./VIG 26-27,62.19
AAT0000A3SE48.VI,EGB Bonus.Z./WIENERBERGER26-26,30.73
AAT0000A3SE55.VI,EGB Bonus.Z./WIENERBERGER26-26,31.91
AAT0000A3SE63.VI,EGB Bonus.Z./WIENERBERGER26-26,29.94
AAT0000A3SE71.VI,EGB Bonus.Z./WIENERBERGER26-27,29.52
AATMUHRFRANZ4.VI,RBI Gar.Z./DE747460 25-32,98.33
AATSK006PREM1.VI,RCB GarZ/STOXXGlobSelDiv100-26,121.27
AATSK008PREM7.VI,RCB GarZ/STOXXGlobSelDiv100-27,118.47
AATSK009PREM5.VI,RCB GarZ/STOXXGlobSelDiv100-28,115.94
AATSK010PREM3.VI,RCB GarZ/STOXXGlobSelDiv100-28,108.14
AATSK011PREM1.VI,RCB GarZ/STOXXGlobSelDiv100-29,106.12
AATSK012PREM9.VI,RCB GarZ/STXGLOESGLeadSel50-29,104.94
AATSK013PREM7.VI,RCB GarZ/STXGLOESGLeadSel50-27,109.61
AATSK014PREM5.VI,RCB GarZ/STXGLOESGLeadSel50-29,107.54
AATSK015PREM2.VI,RCB GarZ/MXWOTES4 22-27,117.00
AATSK017PREM8.VI,RCB GarZ/MXWOTES4 22-28,113.97
AATSK018PREM6.VI,RCB GarZ/MXWOTES4 22-28,114.63
AATSK019PREM4.VI,RCB BonZ/MXWOTES4 22-28,96.97
AATSK020PREM2.VI,RCB GarZ/MXWOTES4 22-27,122.94
AATSK022PREM8.VI,RCB GarZ/MXWOTES4 22-26,118.09
AATSK024PREM4.VI,RBI GarZ/MXWOTES4 23-28,111.60
AATSK025PREM1.VI,RBI GarZ/MXWOTES4 23-27,115.51
AATSK026PREM9.VI,RBI GarZ/MXWOTES4 23-27,114.74
AATSK027PREM7.VI,RBI BonZ/MXWOTES4 23-28,95.61
AATSK028PREM5.VI,RBI GarZ/HICP ex Tobacco-26,106.06
AATSK029PREM3.VI,RBI GarZ/MXWOTES4 24-29,104.94
AATSK030PREM1.VI,RBI Expr.Z./MXWOTES4 24-30,108.73
AATSK031PREM9.VI,RBI GarZ/MXWOTES4 24-27,104.93
AATSK032PREM7.VI,RBI GarZ/MXWOTES4 24-28,103.39
AATSK033PREM5.VI,RBI Expr.Z./DE747460 24-30,104.36
AATSK034PREM3.VI,RBI GarZ/MXWOTES4 24-28,100.37
AATSK035PREM0.VI,RBI GarZ/MXWOTES4 24-30,99.27
AATSK036PREM8.VI,RBI Expr.Z./DE747460 24-30,92.53
AATSK037PREM6.VI,RBI GarZ/MXWOTES4 25-28,103.84
AATSK038PREM4.VI,RBI GarZ/MXWOTES4 25-30,106.02
AATSK039PREM2.VI,RBI Expr.Z./DE747460 25-31,102.61
AATSK040PREM0.VI,RBI Expr.Z./DE747460 25-31,97.70
AATSK041PREM8.VI,RBI GarZ/MXWOTES4 25-31,102.92
AATSK042PREM6.VI,RBI GarZ/MXWOTES4 25-30,101.47
AATSK043PREM4.VI,RBI Expr.Z./DE747460 25-31,96.58
AATSK044PREM2.VI,RBI GarZ/MXWOTES4 25-28,99.97
AATSK045PREM9.VI,RBI Expr.Z./DE747460 24-31,94.98
AATSPARPLAN16.VI,RCB OE Bonus.Z./ESTOXX50,16.23
AATSPARPLAN24.VI,RCB OE Bonus.Z./DAX 50 ESG,13.78
AATSPARPLAN32.VI,RCB OE BonZ/STOXXGlobSelDiv100,13.37
AATSPARPLAN40.VI,RCB OE Bon.Z./MXEFTES5,13.25
AATSPARPLAN57.VI,RCB OE Bon.Z./DE747460,12.58
AATSPARPLAN65.VI,RCB OE Bon.Z/MXEUTES4,12.35
BBBWI.VI,"Bath & Body Works, Inc.",20.19
BBK30.VI,EB OE TL.Z./POST,1.42
BBLK2.VI,"BlackRock, Inc.",906.50
BBP81.VI,RCB OE Index.Z./ATX GP,43.52
BBU53.VI,RCB OE TL.Z./Do&Co,17.70
BBY57.VI,EB OE Zert./BRENT CRUDE OIL,58.01
BBY58.VI,EB OE Zert./WTI LIGHT SWEET,28.81
BBY59.VI,EB OE Zert./ATX,56.57
CCATL.VI,"Contemporary Amperex Technology Co., Limited",57.40
CCC96.VI,EB OE TL.Z./CARL ZEISS MED,0.73
CCE44.VI,EB OE TL.Z./PSI,3.62
CCFR.VI,Compagnie Financière Richemont SA,172.55
CCH1526278655.VI,--,100.00
CCH1532618449.VI,--,100.00
CCH54.VI,RCB OE TrackX3 l Andritz,33.55
CCH55.VI,RCB OE TrackX3 l RBI,1.97
CCK76.VI,RCB OE TL.Z./Magyar Telekom,5.27
CCOP2.VI,CompuGroup Medical SE & Co. KGaA,27.14
CCS08.VI,EB OE TL.Z./PALFINGER,2.67
CCS20.VI,EB OE TL.Z./VERBUND,5.97
CCU47.VI,EB OE TL.Z./LENZING,1.57
DDAA2.VI,Dassault Aviation société anonyme,338.20
EE14M.VI,EB OE Zert./IATX,33.50
EE262.VI,EB OE Zert./ATX,56.57
EE78B.VI,EB OE TL.Z./ATX,54.72
EE78L.VI,EB OE TL.Z./OMV,6.46
EE79S.VI,EB OE TL.Z./ATX,50.06
EE80O.VI,EB OE TL.Z./OMV,6.28
EE80W.VI,EB OE TL.Z./SBO,2.32
EE84N.VI,EB OE TL.Z./IATX,32.85
EE85Z.VI,EB OE TL.Z./VOESTALPINE,3.98
EE86A.VI,EB OE TL.Z./VOESTALPINE,3.80
EE93M.VI,EB OE TL.Z./IATX,27.50
EECHO.VI,EchoStar Corporation,94.50
EED97.VI,EB OE TL.Z./ATX,47.42
EED98.VI,EB OE TL.Z./ATX,45.66
EEE06.VI,EB OE TL.Z./BMW,8.77
EEF13.VI,EB OE TL.Z./VW VZ,8.45
EEI24.VI,EB OE TL.Z./INFINEON,3.90
FFE68.VI,EB OE TL.Z./ATX,43.76
FFF96.VI,EB OE TL.Z./SAP,12.55
FFG56.VI,RCB OE TL.Z./AT & S,4.42
FFRVI.VI,Forvia SE,14.77
GGEBN.VI,Geberit AG,701.00
GGH52.VI,RCB OE TL.Z./RBI,3.57
GGH53.VI,RCB OE TL.Z./RBI,3.64
GGHC.VI,Gallmetzer HealthCare SPA,4.24
